bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
True;True;False;True;False;True;True;False;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;True;False;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;False;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;False;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;False;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;False;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;False;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;True;False;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;True;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;True;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;True;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;True;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;True;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;True;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;False;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;False;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;False;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;True;False;False;False;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;True;True;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;True;False;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;True;False;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;True;False;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;False;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;False;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;False;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;False;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;False;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;True;False;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;True;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;True;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;True;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;True;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;True;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;True;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;False;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;False;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;False;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;True;False;False;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;True;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;True;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;True;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;True;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;True;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;True;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;False;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;False;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;False;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;True;False;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;False;True;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;False;True;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;False;True;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;False;True;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;True;False;False;False;False;False;True;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;True;True;True;True;True;False;False;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;True;False;True;False;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;True;False;False;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;True;False;False;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;True;False;False;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;True;True;False;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;True;False;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;True;False;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;True;False;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;False;True;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;False;True;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;False;True;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;False;False;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;False;False;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;True;False;False;False;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;True;True;False;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;True;False;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;True;False;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;True;False;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;False;True;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;False;True;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;False;True;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;False;False;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;False;False;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;True;False;False;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;True;True;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;True;True;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;True;True;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;True;False;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;True;False;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;True;False;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;False;True;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;False;True;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;False;True;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;True;False;False;False;False;True;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;True;True;False;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;True;False;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;True;False;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;True;False;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;False;True;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;False;True;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;False;True;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;False;False;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;False;False;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;True;False;False;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;True;True;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;True;True;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;True;True;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;True;False;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;True;False;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;True;False;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;False;True;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;False;True;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;False;True;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;True;False;False;False;True;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;True;True;True;False;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;True;True;False;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;True;True;False;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;True;False;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;True;False;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;True;False;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;False;True;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;False;True;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;False;True;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;True;False;False;True;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;False;True;True;True;True;False;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;False;True;True;True;False;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;False;True;True;False;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;False;True;False;True;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;True;False;False;False;False;True;True;True;True;79,0;192,0;79,0;82,56032436708863;0,7656562291805463;56,0;75,0;78,0;78,0;1,6075949367088607;1,0
True;False;False;True;True;True;True;True;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;True;False;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;True;False;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;True;False;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;False;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;False;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;False;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;False;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;False;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;True;False;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;True;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;True;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;True;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;True;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;True;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;True;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;False;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;False;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;False;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;True;False;False;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;True;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;True;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;True;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;True;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;True;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;True;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;False;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;False;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;False;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;True;False;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;False;True;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;False;True;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;False;True;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;False;True;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;True;False;False;False;True;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;True;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;True;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;True;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;True;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;True;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;True;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;False;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;False;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;False;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;True;False;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;True;True;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;True;True;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;True;True;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;True;False;True;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
